RowNumber,CustomerId_b,CreditScore_b,Tenure_b,Balance_b,NumOfProducts_b,HasCrCard_b,IsActiveMember_b,Exited_b,Known
5558,15705663,700,5,144550.83,2,1,1,0,No
5559,15645355,677,3,126729.41,1,1,1,1,No
5560,15729557,850,5,119984.07,1,1,0,1,No
5561,15631436,564,4,0,1,1,0,0,No
5562,15583073,771,2,0,1,1,1,1,No
5563,15614361,620,9,121490.05,1,1,1,0,No
5564,15724684,610,5,91897.8,1,1,0,0,No
5565,15700083,609,2,139443.75,2,1,0,0,No
5566,15636541,683,5,144961.97,1,0,1,0,No
5567,15796015,633,3,126041.02,1,0,1,0,No
5568,15787222,676,1,69459.05,2,1,1,0,No
5569,15594270,693,7,198338.77,2,1,1,0,No
5570,15701524,709,0,0,2,1,0,0,No
5571,15645847,569,2,109196.66,3,1,0,1,No
5572,15708867,684,3,134168.5,3,1,0,1,No
5573,15613140,565,6,0,1,1,1,0,No
5574,15628893,681,8,0,1,1,0,0,No
5575,15764073,503,9,0,2,1,1,0,No
5576,15782879,656,2,0,2,1,1,0,No
5577,15635964,566,4,120100.41,1,1,0,1,No
5578,15726087,592,5,0,1,1,1,0,No
5579,15726313,687,5,0,2,1,0,0,No
5580,15578073,686,8,0,2,0,0,0,No
5581,15786249,616,2,0,2,1,0,0,No
5582,15812850,494,5,0,2,1,1,0,No
5583,15596972,534,3,0,1,0,0,0,No
5584,15620579,695,8,0,2,0,1,0,No
5585,15768270,579,9,0,2,1,0,0,No
5586,15656597,432,2,135559.8,2,1,1,0,No
5587,15699446,816,2,150355.35,2,1,1,0,No
5588,15615004,730,1,0,2,1,1,0,No
5589,15704771,593,6,133489.12,2,1,1,0,No
5590,15588372,715,9,105489.31,1,0,0,1,No
5591,15681439,775,10,60205.2,2,1,0,0,No
5592,15607509,539,5,0,2,1,0,0,No
5593,15670343,576,6,0,2,0,0,0,No
5594,15597968,617,7,0,1,1,0,1,No
5595,15658432,688,6,0,1,1,1,0,No
5596,15616431,608,4,0,1,0,1,0,No
5597,15796957,597,9,0,3,0,1,1,No
5598,15815552,670,6,112333.63,1,1,1,0,No
5599,15631871,616,7,116936.81,1,1,1,0,No
5600,15635870,579,5,117721.02,1,0,1,1,No
5601,15596713,786,7,165896.22,2,1,1,0,No
5602,15684211,704,9,153656.85,1,1,0,0,No
5603,15760521,796,1,94164,1,1,1,0,No
5604,15608408,598,1,0,2,1,0,0,No
5605,15804721,602,0,191808.73,1,0,0,0,No
5606,15730272,619,5,152199.33,1,1,1,0,No
5607,15741988,492,8,125396.24,1,1,0,1,No
5608,15771728,641,7,104405.54,3,1,0,0,No
5609,15605113,518,1,133801.49,1,1,1,0,No
5610,15661945,623,4,0,3,1,0,0,No
5611,15783816,733,5,0,2,0,0,0,No
5612,15721207,625,6,100047.33,1,1,0,0,No
5613,15764072,759,1,109848.6,1,1,1,0,No
5614,15689412,604,7,127849.38,1,1,0,0,No
5615,15798385,512,3,0,2,1,1,0,No
5616,15775339,520,8,95947.76,1,1,0,0,No
5617,15585256,805,2,0,2,1,1,0,No
5618,15797329,626,4,137638.69,1,1,0,1,No
5619,15780220,656,10,0,1,1,1,0,No
5620,15648951,785,7,0,2,1,1,0,No
5621,15752409,553,6,0,2,0,0,0,No
5622,15807524,569,4,0,2,0,0,0,No
5623,15766649,670,10,89416.99,1,0,0,0,No
5624,15696812,586,6,0,2,1,1,0,No
5625,15581295,617,1,0,1,1,0,0,No
5626,15663234,508,7,143262.04,1,1,1,0,No
5627,15741417,624,7,119656.45,2,1,1,0,No
5628,15695174,654,4,132954.64,1,1,1,0,No
5629,15665168,681,3,105206.7,2,1,1,0,No
5630,15601503,578,4,0,2,0,0,0,No
5631,15706131,621,9,83061.26,2,1,0,0,No
5632,15782758,632,5,147650.68,1,1,1,0,No
5633,15591091,644,5,73348.56,1,1,0,1,No
5634,15715877,821,2,0,2,1,0,0,No
5635,15756918,754,2,0,2,0,0,0,No
5636,15746662,568,1,116320.68,1,0,1,0,No
5637,15626679,584,3,0,2,0,1,0,No
5638,15793343,549,8,0,2,1,1,0,No
5639,15576774,729,7,0,2,0,0,0,No
5640,15801316,523,8,66250.71,1,1,1,0,No
5641,15800514,477,2,95675.62,2,0,0,1,No
5642,15662232,675,2,92616.64,2,1,0,0,No
5643,15737778,782,4,0,1,1,0,0,No
5644,15782096,616,6,0,1,1,1,1,No
5645,15783522,738,8,100565.94,1,1,1,0,No
5646,15785373,717,5,190305.78,1,1,0,1,No
5647,15756272,526,9,118536.4,1,1,0,1,No
5648,15615245,660,5,127649.64,1,1,1,0,No
5649,15600174,525,7,165358.77,1,0,1,0,No
5650,15752956,629,6,0,2,1,1,0,No
5651,15644882,616,10,78249.53,1,1,0,0,No
5652,15766272,521,0,125193.96,1,1,1,0,No
5653,15800620,691,9,0,2,0,0,0,No
5654,15569764,687,2,154007.21,1,1,0,0,No
5655,15747458,677,3,133214.88,2,1,1,0,No
5656,15573171,695,1,146202.93,1,1,1,1,No
5657,15736769,663,9,0,2,1,0,0,No
5658,15763381,496,0,90963.49,1,0,1,0,No
5659,15814430,747,9,0,1,1,0,1,No
5660,15638607,546,2,0,1,1,0,1,No
5661,15737133,706,4,114386.85,1,1,1,0,No
5662,15613945,472,5,0,2,1,0,0,No
5663,15659937,703,7,0,2,0,1,0,No
5664,15765287,850,2,0,2,1,0,0,No
5665,15661723,667,4,137260.78,1,0,1,1,No
5666,15766064,559,9,111060.05,2,1,0,0,No
5667,15649616,636,7,124447.73,1,1,1,1,No
5668,15719017,672,8,0,2,1,1,0,No
5669,15720919,667,7,0,1,0,1,1,No
5670,15706706,648,7,135310.41,2,0,1,0,No
5671,15709653,497,8,0,2,1,0,0,No
5672,15805104,743,6,0,2,0,1,0,No
5673,15622442,619,5,0,2,1,0,0,No
5674,15572801,639,5,139393.19,2,0,0,0,No
5675,15767598,540,8,0,2,0,0,0,No
5676,15757897,766,3,104258.8,1,1,1,0,No
5677,15568104,749,6,0,2,0,1,0,No
5678,15763414,655,9,113447.01,1,1,0,0,No
5679,15732265,630,9,0,2,1,0,0,No
5680,15621974,778,4,111063.73,2,1,0,0,No
5681,15803947,757,6,161378.02,1,0,0,1,No
5682,15720706,529,2,82766.43,1,1,1,0,No
5683,15759290,620,9,0,2,1,0,0,No
5684,15651664,615,1,104267.7,1,1,0,1,No
5685,15795132,735,3,91718.8,1,0,0,0,No
5686,15811565,705,3,63488.7,1,0,1,1,No
5687,15713774,644,6,12459.19,1,0,0,1,No
5688,15691840,505,6,159863.9,2,0,1,0,No
5689,15682021,471,6,104592.55,2,1,0,0,No
5690,15612931,722,4,132088.59,1,1,1,0,No
5691,15676707,577,4,0,2,1,0,0,No
5692,15601383,744,5,120654.68,1,1,0,0,No
5693,15662662,573,6,0,2,1,0,0,No
5694,15752694,653,4,83772.95,1,0,1,0,No
5695,15590683,660,6,172325.67,1,0,1,0,No
5696,15773591,787,7,117685.31,2,1,1,0,No
5697,15723620,617,7,0,2,0,1,0,No
5698,15671779,567,5,0,2,0,0,0,No
5699,15672966,682,9,0,2,1,1,0,No
5700,15624667,684,6,135871.5,1,1,1,0,No
5701,15812888,447,3,0,4,1,1,1,No
5702,15724154,625,4,128504.76,1,1,0,1,No
5703,15749540,585,7,0,2,1,0,0,No
5704,15621063,516,8,56228.25,1,1,0,0,No
5705,15661626,732,6,98792.4,1,1,0,1,No
5706,15698703,628,5,181768.32,2,1,1,0,No
5707,15801431,682,9,101198.01,1,1,1,0,No
5708,15649451,746,9,0,2,0,1,0,No
5709,15626156,655,3,0,2,1,1,0,No
5710,15606158,644,9,0,1,1,0,0,No
5711,15589496,778,5,139064.06,2,0,0,0,No
5712,15730345,617,2,104508.1,1,1,1,0,No
5713,15572038,660,9,113948.58,1,1,0,1,No
5714,15643439,537,10,0,2,0,1,0,No
5715,15604158,554,10,0,2,1,1,0,No
5716,15657396,806,9,0,2,0,1,0,No
5717,15709478,611,1,117524.72,2,0,1,0,No
5718,15628824,665,5,160389.82,1,0,1,0,No
5719,15814519,648,7,0,2,1,0,0,No
5720,15636520,692,1,125547.53,1,0,0,0,No
5721,15794414,507,6,92783.68,1,1,1,0,No
5722,15643671,696,5,97036.22,2,1,0,1,No
5723,15700650,681,3,0,2,0,0,0,No
5724,15680224,687,6,0,2,1,1,0,No
5725,15784286,641,5,102145.13,1,1,1,0,No
5726,15693996,507,1,113452.66,1,0,0,0,No
5727,15764343,688,8,155681.72,1,1,0,0,No
5728,15704168,535,8,127475.24,1,0,0,1,No
5729,15680197,701,10,0,2,1,1,0,No
5730,15633729,488,10,112751.13,1,1,1,0,No
5731,15577683,539,4,0,2,1,1,0,No
5732,15800746,674,7,144889.18,1,1,1,1,No
5733,15788686,538,8,0,2,1,1,0,No
5734,15742798,829,7,150126.44,1,1,0,1,No
5735,15596647,768,8,69712.74,1,1,1,0,No
5736,15756070,585,4,0,2,0,1,0,No
5737,15775116,581,3,0,2,0,0,0,No
5738,15575428,682,2,117438.92,2,1,1,0,No
5739,15654074,653,8,119315.75,1,1,0,0,No
5740,15695872,712,1,89571.59,1,1,1,0,No
5741,15568885,620,8,102251.57,1,1,0,0,No
5742,15725036,709,9,118546.71,1,0,1,0,No
5743,15632665,832,2,0,1,0,1,1,No
5744,15571476,635,0,103257.14,1,0,0,0,No
5745,15776850,749,1,124209.02,1,1,1,0,No
5746,15623649,629,3,0,2,1,1,0,No
5747,15751131,836,7,150302.84,1,1,1,0,No
5748,15688128,542,8,108653.93,1,0,1,0,No
5749,15678412,645,8,85325.93,1,0,0,0,No
5750,15770291,844,8,0,2,0,0,0,No
5751,15583392,747,9,135776.36,3,1,0,1,No
5752,15690731,645,6,131411.24,1,1,1,0,No
5753,15697948,752,3,0,2,1,1,0,No
5754,15608328,760,6,0,2,0,0,0,No
5755,15766378,714,9,106431.97,2,1,1,0,No
5756,15600813,717,9,90305.76,1,1,1,0,No
5757,15706217,645,7,117466.03,2,1,1,0,No
5758,15601417,681,3,148884.47,2,1,1,0,No
5759,15610972,681,4,91115.76,2,0,0,1,No
5760,15674620,679,8,77373.87,2,0,1,0,No
5761,15785350,528,7,104744.89,1,1,0,0,No
5762,15749119,710,3,0,2,1,1,0,No
5763,15756535,733,5,91538.51,1,1,1,0,No
5764,15700965,724,6,0,2,1,1,0,No
5765,15791851,726,0,185734.75,1,1,1,0,No
5766,15717156,520,3,143396.54,2,1,1,0,No
5767,15740846,556,5,125909.85,1,1,1,0,No
5768,15573284,579,2,0,2,0,0,0,No
5769,15729083,674,2,154525.7,1,0,1,0,No
5770,15611612,570,0,0,1,1,0,0,No
5771,15694381,631,8,100654.8,1,1,0,0,No
5772,15651737,623,1,83325.77,1,0,1,0,No
5773,15663168,665,8,110934.54,1,1,0,0,No
5774,15643426,523,8,113680.54,1,0,0,0,No
5775,15618245,706,1,117020.08,2,1,0,0,No
5776,15717527,619,9,145359.99,1,1,0,0,No
5777,15793478,593,8,151391.68,1,1,0,1,No
5778,15642248,608,8,123935.35,1,1,1,0,No
5779,15640377,526,0,0,2,1,0,0,No
5780,15723950,684,2,70291.02,1,1,1,1,No
5781,15590327,604,10,166031.45,1,1,0,0,No
5782,15706199,636,6,96643.32,1,0,0,0,No
5783,15671514,669,8,0,2,0,1,0,No
5784,15727041,624,7,0,2,1,1,0,No
5785,15738063,631,2,0,2,1,1,0,No
5786,15711733,753,4,0,2,0,1,0,No
5787,15652320,588,5,0,2,0,0,0,No
5788,15634180,729,4,97268.1,2,1,0,0,No
5789,15694566,602,10,0,2,0,0,1,No
5790,15726103,689,1,76296.81,1,1,0,1,No
5791,15646351,486,7,0,2,1,0,0,No
5792,15730044,809,6,64497.94,3,0,1,1,No
5793,15795186,562,5,0,1,1,0,0,No
5794,15784890,763,8,0,2,1,0,0,No
5795,15694125,669,5,0,2,1,1,0,No
5796,15565891,709,8,0,2,1,0,0,No
5797,15674254,554,4,0,2,1,1,0,No
5798,15775206,699,10,0,2,0,0,0,No
5799,15797627,732,0,134249.7,1,0,1,0,No
5800,15649853,625,3,0,1,1,1,1,No
5801,15610379,599,9,105443.68,1,1,1,0,No
5802,15659800,584,1,0,1,0,1,1,No
5803,15716236,499,10,0,2,1,0,0,No
5804,15672053,526,2,0,2,0,0,0,No
5805,15663933,625,5,86147.46,2,1,0,1,No
5806,15814236,537,1,96939.06,1,1,1,0,No
5807,15583597,696,1,106758.6,1,1,1,0,No
5808,15607395,679,9,112528.65,2,1,0,0,No
5809,15694556,684,2,116563.58,1,1,0,1,No
5810,15744109,850,4,0,1,1,1,0,No
5811,15800688,495,7,0,2,0,0,0,No
5812,15810878,537,6,141786.78,1,0,1,0,No
5813,15587835,850,3,136416.82,1,0,1,0,No
5814,15763515,513,5,0,2,1,0,0,No
5815,15725882,618,1,133245.52,2,1,1,0,No
5816,15788022,802,4,90757.64,2,0,1,0,No
5817,15663917,547,1,92350.36,1,0,1,0,No
5818,15656865,613,9,78778.49,1,0,1,0,No
5819,15667971,592,6,102143.93,2,1,1,0,No
5820,15800366,546,5,0,1,1,1,0,No
5821,15717231,721,4,98459.6,1,0,0,0,No
5822,15643188,671,7,114603.76,2,1,0,1,No
5823,15671351,624,2,0,2,1,0,0,No
5824,15573628,751,7,148074.79,1,1,0,1,No
5825,15698953,636,1,0,3,1,1,1,No
5826,15753888,607,8,108004.64,1,1,1,1,No
5827,15737961,509,0,107712.57,2,1,1,0,No
5828,15801701,653,9,0,2,1,1,0,No
5829,15684419,709,8,0,3,1,0,0,No
5830,15794266,559,9,145303.52,1,1,0,0,No
5831,15810711,684,4,138476.41,2,1,1,0,No
5832,15771270,635,8,127471.56,1,1,1,1,No
5833,15607786,709,6,156551.63,1,0,1,0,No
5834,15624519,656,9,97092.87,1,1,0,1,No
5835,15799910,793,2,0,2,1,0,1,No
5836,15602479,609,5,129312.79,1,1,1,0,No
5837,15617419,618,10,100315.1,2,1,1,0,No
5838,15657603,850,6,81684.97,1,1,0,0,No
5839,15570379,669,3,88827.53,1,0,0,1,No
5840,15772996,594,0,152092.44,2,1,1,0,No
5841,15729574,616,4,0,2,1,1,0,No
5842,15737267,676,1,0,1,1,0,1,No
5843,15799128,608,9,102406.76,1,0,1,0,No
5844,15813327,710,4,109130.96,2,1,1,0,No
5845,15711921,695,5,0,2,1,1,0,No
5846,15654300,530,9,75242.28,1,0,1,0,No
5847,15569945,509,1,0,2,1,0,0,No
5848,15569666,517,4,0,1,0,0,1,No
5849,15681887,758,0,129142.54,2,1,1,0,No
5850,15608873,665,2,0,1,0,0,0,No
5851,15762091,631,6,139129.92,1,1,1,0,No
5852,15722053,576,3,0,2,0,1,0,No
5853,15782100,544,3,66483.32,1,0,1,0,No
5854,15765300,596,5,62389.03,3,1,0,1,No
5855,15743570,481,5,0,2,1,1,0,No
5856,15608541,498,1,91857.66,1,1,0,1,No
5857,15750671,512,6,0,2,1,0,0,No
5858,15813659,594,7,0,1,1,0,1,No
5859,15757867,570,10,176173.52,1,1,0,1,No
5860,15652914,721,7,0,1,0,1,0,No
5861,15723818,453,4,131834.76,2,1,0,0,No
5862,15713819,562,3,92347.96,1,1,1,0,No
5863,15656484,682,4,0,2,1,1,0,No
5864,15778515,748,3,95297.11,1,0,0,0,No
5865,15803840,729,9,0,2,0,0,0,No
5866,15735339,663,4,0,1,1,0,0,No
5867,15600392,735,8,123845.36,2,0,1,1,No
5868,15625740,627,3,143426.34,2,1,1,0,No
5869,15663817,713,5,0,1,1,1,0,No
5870,15734461,562,2,112708.2,1,0,1,0,No
5871,15780142,632,2,100013.51,1,1,0,0,No
5872,15709920,479,2,208165.53,1,0,0,1,No
5873,15684248,658,7,0,2,0,1,0,No
5874,15643158,598,9,0,1,1,0,1,No
5875,15693902,597,2,0,2,1,1,0,No
5876,15578307,512,6,121685.31,2,1,1,0,No
5877,15585379,704,2,111525.02,1,1,0,0,No
5878,15758510,474,6,0,2,0,0,0,No
5879,15692918,604,10,113546.3,1,1,1,0,No
5880,15705301,683,6,95696.52,2,1,1,0,No
5881,15718231,537,0,88963.31,2,1,1,0,No
5882,15567991,794,0,144880.34,2,0,1,0,No
5883,15772650,732,9,136576.02,1,0,1,1,No
5884,15574795,495,2,63093.01,1,1,1,0,No
5885,15706036,552,10,132271.12,2,1,1,0,No
5886,15723856,602,3,88814.4,2,1,1,0,No
5887,15812920,607,5,90594.55,1,0,1,0,No
5888,15691287,675,0,141816.25,1,1,0,1,No
5889,15804797,443,3,138547.97,1,1,1,1,No
5890,15708650,727,2,52192.08,2,0,1,0,No
5891,15712777,482,4,124976.19,1,1,0,0,No
5892,15786469,686,1,0,2,1,0,0,No
5893,15669219,588,3,104356.38,1,1,0,0,No
5894,15641004,605,10,150315.92,1,0,1,0,No
5895,15648067,583,1,129299.28,2,1,0,0,No
5896,15704014,738,7,140950.92,2,1,0,0,No
5897,15645136,744,1,128065.12,1,1,0,0,No
5898,15709604,781,2,107433.48,1,1,0,0,No
5899,15713637,699,2,117468.67,1,1,0,0,No
5900,15793901,639,2,0,2,0,0,0,No
5901,15569759,583,4,0,3,1,0,0,No
5902,15712930,587,1,0,1,0,0,0,No
5903,15586504,694,9,0,2,1,0,0,No
5904,15677317,570,4,153040.03,1,1,1,1,No
5905,15664270,692,6,142084.04,4,1,0,1,No
5906,15731519,511,5,0,2,1,0,0,No
5907,15745623,788,4,112079.58,1,0,0,0,No
5908,15813862,526,7,132044.6,2,1,1,0,No
5909,15641934,749,9,66582.81,1,1,0,1,No
5910,15713043,691,6,0,2,1,1,0,No
5911,15700749,481,6,0,1,1,1,0,No
5912,15697567,752,4,0,2,1,1,0,No
5913,15715414,658,6,102895.1,1,0,0,0,No
5914,15639530,679,2,0,1,1,1,0,No
5915,15726058,754,7,117578.35,2,0,1,0,No
5916,15725665,679,10,198546.1,2,1,0,1,No
5917,15698872,633,2,0,2,0,0,0,No
5918,15812184,674,1,0,1,1,0,0,No
5919,15742609,600,2,116623.31,1,0,1,0,No
5920,15815043,645,8,0,2,1,0,0,No
5921,15640648,698,6,0,2,0,1,0,No
5922,15627203,508,10,0,1,1,1,0,No
5923,15786196,555,3,105770.7,3,1,0,1,No
5924,15612095,751,9,0,1,1,0,1,No
5925,15674368,738,1,94435.45,2,0,1,0,No
5926,15783477,706,8,112889.91,1,0,1,0,No
5927,15757559,595,7,0,2,1,0,1,No
5928,15591036,577,3,127940.47,1,0,0,1,No
5929,15761241,578,8,129745.1,1,1,1,0,No
5930,15695078,699,3,0,2,1,1,0,No
5931,15645744,826,5,0,2,0,1,0,No
5932,15566988,656,7,141535.52,1,1,0,1,No
5933,15749300,556,2,139914.27,1,1,1,0,No
5934,15594340,569,4,120243.49,1,1,0,1,No
5935,15607065,765,9,91835.16,1,0,0,0,No
5936,15778089,544,2,0,2,0,0,0,No
5937,15773723,588,9,67178.19,1,1,1,1,No
5938,15697035,740,8,0,2,0,0,0,No
5939,15679668,850,7,115378.94,1,0,1,0,No
5940,15709861,766,4,127786.28,2,1,1,0,No
5941,15791958,849,6,0,2,1,1,1,No
5942,15791030,612,0,64900.32,2,1,0,0,No
5943,15695339,517,0,109172.88,1,1,0,1,No
5944,15658813,645,7,0,2,1,1,0,No
5945,15715709,696,4,114091.38,1,0,1,0,No
5946,15722533,716,3,0,2,0,1,0,No
5947,15683118,590,9,0,2,1,0,0,No
5948,15672798,656,7,145933.27,1,1,1,0,No
5949,15680112,473,7,131504.73,1,1,0,0,No
5950,15714575,742,8,107926.02,1,0,1,1,No
5951,15806808,834,8,112281.6,3,1,0,1,No
5952,15590637,721,7,0,2,0,1,0,No
5953,15657535,590,10,0,1,1,1,1,No
5954,15696141,516,7,0,1,1,0,0,No
5955,15811947,850,0,124781.67,1,0,1,0,No
5956,15649024,748,9,132865.56,1,1,1,1,No
5957,15594928,798,4,129055.13,1,1,0,0,No
5958,15765532,612,6,96166.88,1,1,1,0,No
5959,15741719,540,3,165298.12,1,0,1,0,No
5960,15665629,719,7,0,2,1,0,0,No
5961,15728917,598,6,120682.53,1,1,0,1,No
5962,15762993,796,5,102773.15,2,0,1,0,No
5963,15571193,579,0,144386.32,1,1,1,1,No
5964,15653521,850,7,104449.8,1,1,1,0,No
5965,15802220,599,6,137102.65,1,0,0,0,No
5966,15644132,724,9,142475.87,1,1,1,0,No
5967,15600832,508,9,0,1,1,0,0,No
5968,15797919,773,2,103195.2,2,1,0,0,No
5969,15603743,526,1,112070.44,1,0,1,0,No
5970,15579714,542,7,0,2,0,1,0,No
5971,15634295,470,1,96473.59,1,0,0,0,No
5972,15786680,805,5,0,2,1,0,0,No
5973,15623499,548,9,108437.89,1,0,0,1,No
5974,15691823,672,5,153195.59,1,1,1,0,No
5975,15809279,773,8,96877.21,1,1,1,0,No
5976,15758039,614,6,0,2,0,1,0,No
5977,15807163,537,10,0,1,0,0,1,No
5978,15631639,704,6,95452.89,1,0,1,0,No
5979,15713770,586,3,63873.56,1,1,0,0,No
5980,15698167,677,0,148298.59,2,0,0,0,No
5981,15781710,558,7,0,2,1,0,0,No
5982,15801296,634,7,143258.85,2,1,0,0,No
5983,15704378,655,9,121342.24,1,1,1,0,No
5984,15767891,619,6,99152.73,2,1,0,0,No
5985,15640667,662,4,0,2,1,0,0,No
5986,15702145,705,7,68423.89,1,1,1,0,No
5987,15679738,527,8,0,1,1,0,1,No
5988,15636634,630,7,79656.81,1,1,0,0,No
5989,15809227,850,2,0,2,1,1,0,No
5990,15601811,668,10,110240.04,1,0,0,1,No
5991,15625494,573,9,125321.84,2,1,1,0,No
5992,15723737,680,3,0,1,1,0,0,No
5993,15682955,758,2,84378.9,1,1,1,0,No
5994,15758856,597,7,0,2,0,0,0,No
5995,15746065,580,10,136281.41,2,1,1,0,No
5996,15783865,622,5,119380.37,1,1,1,0,No
5997,15745455,638,4,108716.59,2,1,1,0,No
5998,15583033,640,4,0,2,0,1,0,No
5999,15644212,644,0,0,2,1,0,0,No
6000,15735688,753,6,106596.29,1,0,0,0,No
6001,15658577,629,10,99546.25,3,0,1,1,No
6002,15606887,775,5,0,1,1,0,1,No
6003,15783026,701,2,0,1,1,0,0,No
6004,15579892,708,7,112615.86,1,1,1,0,No
6005,15802088,521,10,0,1,1,1,0,No
6006,15589323,636,9,0,2,0,1,0,No
6007,15636395,529,5,0,2,1,0,0,No
6008,15712772,757,3,75381.15,1,1,1,0,No
6009,15700937,767,5,0,2,1,1,0,No
6010,15766659,525,5,0,2,1,0,0,No
6011,15814033,759,1,0,2,1,0,0,No
6012,15783007,520,1,123086.39,1,1,1,1,No
6013,15654183,738,3,0,2,1,0,0,No
6014,15609899,548,4,0,1,1,0,0,No
6015,15747323,535,9,109472.47,1,1,0,1,No
6016,15582591,615,4,155766.05,1,1,1,0,No
6017,15738835,850,7,101985.81,2,0,0,0,No
6018,15782404,487,2,96019.5,1,0,0,0,No
6019,15697480,731,7,0,2,0,1,0,No
6020,15697045,726,9,0,2,0,1,0,No
6021,15781234,609,2,147900.43,1,1,0,0,No
6022,15579891,714,4,100755.66,1,1,1,0,No
6023,15805690,694,7,0,1,1,0,1,No
6024,15612139,786,0,83036.05,1,0,1,1,No
6025,15568834,698,6,125427.37,2,0,0,0,No
6026,15709917,601,3,98202.76,1,0,0,0,No
6027,15718843,769,1,72509.91,1,1,0,0,No
6028,15799494,850,3,140393.65,2,0,1,0,No
6029,15673439,646,5,142644.64,2,1,1,1,No
6030,15669011,659,9,23503.31,1,0,1,1,No
6031,15581388,487,8,145729.71,1,1,0,0,No
6032,15743153,740,2,122295.17,2,1,1,0,No
6033,15579787,686,4,0,2,1,0,0,No
6034,15759966,612,5,119799.27,2,1,0,0,No
6035,15601045,655,8,163708.58,2,0,0,0,No
6036,15764021,617,1,61687.33,2,1,0,0,No
6037,15687218,674,4,79144.34,1,0,1,0,No
6038,15626452,711,5,0,2,1,1,0,No
6039,15700964,624,7,104848.68,1,1,1,0,No
6040,15768887,597,5,0,2,0,1,0,No
6041,15735358,682,4,0,1,1,1,0,No
6042,15749472,775,8,0,1,1,0,0,No
6043,15685872,727,1,146652.01,1,1,1,0,No
6044,15760851,629,6,0,2,1,0,0,No
6045,15734588,684,0,0,2,1,1,0,No
6046,15784594,549,1,130622.34,2,1,1,0,No
6047,15606435,593,2,187013.13,2,0,1,0,No
6048,15790247,536,9,0,2,1,1,0,No
6049,15676433,707,6,0,1,0,0,0,No
6050,15625905,592,0,0,2,1,0,0,No
6051,15626414,703,6,98862.54,1,1,0,0,No
6052,15623220,723,4,0,2,1,0,0,No
6053,15752857,452,1,98443.14,2,0,0,0,No
6054,15677908,552,4,0,2,0,0,0,No
6055,15773013,633,0,0,1,1,1,1,No
6056,15623972,479,9,123575.51,1,0,1,0,No
6057,15738627,768,6,0,2,1,1,0,No
6058,15643392,742,4,105239.1,1,1,1,0,No
6059,15684868,668,9,110993.79,1,1,0,1,No
6060,15627854,707,3,0,2,1,1,0,No
6061,15669253,754,7,157691.98,2,1,0,1,No
6062,15758023,544,5,105245.21,1,0,0,1,No
6063,15574558,718,8,0,2,1,1,0,No
6064,15635256,762,7,117687.35,1,1,1,0,No
6065,15680399,772,2,0,2,1,0,0,No
6066,15674720,691,7,123067.63,1,1,1,1,No
6067,15580249,502,0,0,1,0,0,0,No
6068,15675431,563,6,0,2,0,0,0,No
6069,15698285,676,4,101457.14,1,1,1,0,No
6070,15810775,576,2,100549.43,2,1,1,0,No
6071,15678173,629,4,174588.8,2,0,1,0,No
6072,15665222,625,8,121161.57,1,1,0,0,No
6073,15803908,628,9,0,2,1,1,0,No
6074,15586039,471,5,90063.74,2,1,1,0,No
6075,15802570,811,5,0,2,1,1,0,No
6076,15781451,504,3,134936.97,2,0,0,0,No
6077,15721019,687,3,110495.27,1,1,0,0,No
6078,15738588,660,2,133200.09,1,0,0,0,No
6079,15730657,548,4,82596.8,1,0,1,0,No
6080,15739292,609,9,103837.75,1,1,1,0,No
6081,15725945,659,2,0,1,0,0,1,No
6082,15813159,526,8,93590.47,1,0,1,1,No
6083,15636820,725,8,104149.66,1,1,0,0,No
6084,15603880,519,1,114141.64,1,1,1,1,No
6085,15619494,562,9,117153,1,1,1,0,No
6086,15596992,482,7,156353.46,1,1,0,1,No
6087,15735025,535,3,175534.78,2,1,1,0,No
6088,15730759,561,9,135637,1,1,0,1,No
6089,15752912,661,7,0,2,1,0,0,No
6090,15711316,771,2,0,2,1,1,0,No
6091,15738785,545,7,0,2,0,1,0,No
6092,15777896,850,2,83415.04,1,0,1,0,No
6093,15628963,601,3,141859.12,2,1,1,0,No
6094,15742126,712,7,132767.66,2,1,1,0,No
6095,15575623,589,10,110635.32,1,1,0,0,No
6096,15741652,600,8,177657.35,1,1,1,0,No
6097,15738884,642,4,157777.58,1,1,0,0,No
6098,15615050,575,9,107915.94,2,1,1,1,No
6099,15803005,570,5,86568.75,1,0,1,0,No
6100,15743498,532,9,137755.76,1,1,0,1,No
6101,15720463,796,2,137262.71,2,1,0,0,No
6102,15588695,833,6,0,1,1,1,1,No
6103,15665802,642,6,0,2,1,1,0,No
6104,15571144,655,10,0,2,0,1,0,No
6105,15750731,736,9,116309.01,1,1,0,1,No
6106,15605134,617,0,131244.65,2,1,0,0,No
6107,15626044,762,3,125155.83,2,1,1,0,No
6108,15737910,703,5,140691.08,2,1,0,0,No
6109,15761076,507,3,58820.32,2,1,1,0,No
6110,15710105,581,3,105099.45,1,1,1,1,No
6111,15577402,593,9,0,2,0,1,0,No
6112,15803337,648,9,168372.52,1,1,0,0,No
6113,15654372,462,1,94682.56,2,1,0,0,No
6114,15585867,596,2,0,2,0,1,0,No
6115,15662488,627,5,0,2,1,0,1,No
6116,15604813,494,7,0,2,0,1,0,No
6117,15611644,627,0,146329.73,1,0,1,0,No
6118,15674928,850,2,0,2,1,0,0,No
